Review,Sentiment,Date
bot bakwsa product ha jasa used ki hwe watch o packing us sa v bakwas ha koi na purchase kara,Negative,4 weeks ago
order Jo ki thi wo aor thi aor Mili aor Hy .daraz waly fraud kerty hain Yi full dokha hy ,Negative,4 weeks ago
ya wala parsal leny gya tha but es main watch nhi thi mujy Mera oringal parsal chya,Negative,2023-04-12 00:00:00
bhai koi bhi na order karay bilbul bakwas ha ,Negative,2023-03-23 00:00:00
main ne dusri watch order ki thi mujhey ye wali bejh di very bad 😞,Negative,2023-03-21 00:00:00
jaisa dikhaya tha waise koi watch ha he ni is Tarah to na karay,Negative,2023-03-28 00:00:00
Weh watch sahi nhi hai Is ki sui bhi sahi nhi ghoom rhi ,Negative,2023-03-24 00:00:00
bas guzara e hy... low quality. ... not satisfied..,Negative,2023-04-06 00:00:00
ma ny do watches order ki thi in ma ak toti hoi nakli.order send kerny sy pelhy check ker lia kry plz,Negative,5 days ago
boht koi Ghatiya Watch bhaiji he khrab he band he chal bhi nhi rahi or 100 ropy ki bhi na ly koi. Daraz waly please is seller ko khtm kro ye name badname kr raha he ap logon ka,Negative,2023-03-26 00:00:00
mujhe bht afsos hoa ye dekh kr ky mne jo watch mne order ki thi mujhe us sy Totally change watch mili. bohat he wase buri service hai apki ,Negative,2023-03-12 00:00:00
Dikha kya rhy r bhj kya rhy. ma kha tha phly ka watch ma side pr time huna chaiya nichy na ho but phr bi whi bhji hy bazu py lgi ho to time ki smj hi ni ati return kr rha hu ma ya ,Negative,2023-02-11 00:00:00
Galat parsal bhaja hai agar nahe hota item tou mana kardiya kary ap log,Negative,2023-02-28 00:00:00
bhi ap watch ak dikhati ho or dati koi our ho,Negative,2022-08-25 00:00:00
Bilkul bekar watch h ,Negative,2023-03-24 00:00:00
bakwas ghatiya 😡cheez ghatiya quality 😡ki watch ⌚ kutton ne nakali chijen bakwas 😡 ghatiya quality ki cheez hai 😡,Negative,1 week ago
Fake ha smart watch main na li the.koi puraches na kary .ya fake item sale kar rhy ha.,Negative,2023-04-17 00:00:00
charger nahi sath ye charge kesy hoga ye on nahi horaha hai fake cheaz beji hai ,Negative,2023-04-04 00:00:00
fraud seller... don't buy anything from this seller.. aik tu watch ke colour bhe different send kar deeths hain aur ooper sy messages ka jwab bhe nahi nahi dheeta.,Negative,4 weeks ago
thora Sa isko bhtr kry Pic mai or realty mai bht farq hy on ni hoti Cell khatam hy bilkul or front glas bilkul khatam farigh hy low quality ,Negative,2023-04-20 00:00:00
galat cheaz baji ha white magwa e thi black baj da low quality ha ya buhat ,Negative,3 weeks ago
Entahe low quality Water proof bh NH hy ,Negative,2023-04-22 00:00:00
Hum sunty thy Daraz ki Product bht achi hoti h lekin ye watch tu bht low quality ki h Daraz ko chahiye jin stores se product lety hein unki quality zror check krein ta k kisi b customer ko takleef na ho,Negative,2023-04-06 00:00:00
color white select kia tha aya black. . . ,Negative,2023-04-15 00:00:00
white mangwai thi..Black bhej di NY.lock b toota Hua.bs time thik hai,Negative,2 days ago
Kia Bakwass ha Order White ki thi bhjwai black haa,Negative,2023-04-17 00:00:00
bht he buri service jo likhwaya wo nhi aya ,Negative,2023-03-13 00:00:00
quality is very poor. aur tuo aur jhor bhi sb ko nazr aarhy hay. pic may jis hisaab say design Howa hay wesi tuo hay lekin buhat hi kamzor si watch hay,Negative,2023-04-20 00:00:00
bahut kharab tooti hoi thi quality bulkul nahi achi price bahut ziyada hai I never recommend this seller and watch ,Negative,2023-04-19 00:00:00
Bhai hum nay white watch mangwai thi Woh ab log nay used Di hai or us ki battery low hai Woh ab log change karay ,Negative,2023-04-16 00:00:00
"Very bad quality, very bad experience 😕😕😕 parcel open kiya or watch kharab ",Negative,2023-04-15 00:00:00
very 😞 bad low quality 😔 2 watch ⌚ buy ki thi 1 bilkul 1bilkul kharab hay bilkul kaam nhi kr rhi ,Negative,2023-04-01 00:00:00
3 watch mangawai thi ik khrab bej di bht naqaic gari Hy na kharidaiy koi pasy zaya krny wali bat Hy ,Negative,2023-04-05 00:00:00
Bilkul pasand nhi aya maine red colour kha tha wo nhi bhji mujhy change krwani ha watch change tk nhi krty kb se m bolrha hun lekin chamge nhi kry or itna bura colour bhja h jo dekhao wo bhja karo itni bekar watch ha bachy bhi na pehne asi watch ha ,Negative,2022-12-04 00:00:00
sir ye watch Bilkul hi sai ni h khali plastic ki h koi time show ni hota just 12 .00 likh Howa h ,Negative,2023-04-09 00:00:00
Bekar aor bqwas watch thi chal e ni rahi na koi botton work karta hay na on hoti hay,Negative,4 weeks ago
bilkul bekar hy our 2 wacth mangi thi wait clr m in logo n clr chng kar k bejhy hy ,Negative,1 week ago
billkul bhi acchi ni hai palstic ki h bachoon wali button bhi kahrab h time ka ,Negative,2023-04-17 00:00:00
watch to receive ho gi but cell ek bi watch ka kam ni kar raha na button,Negative,2022-12-05 00:00:00
Bad experience Mai white watch order ki thi black ahi hai,Negative,2023-03-19 00:00:00
use abel watch bechi gatia see wo b jo dekhai wo ni ,Negative,2022-11-30 00:00:00
boht bekar or color bhi wo nhi bheja jo kaha 😡,Negative,2023-01-21 00:00:00
low quality bakwass watch thi,Negative,2 weeks ago
third class quality hey on bhi nahi ho rahi,Negative,2023-03-21 00:00:00
ye achi nhi thi low quality ki hy,Negative,2022-12-19 00:00:00
bakwas watch ha,Negative,2023-03-15 00:00:00
Fazool packing ,Negative,2023-03-13 00:00:00
not good damage item please check karke bheja Karen itni dur se order mangvate hain aapse free mein nahin mangate paise dekar mangvae jaate Hain.1 hissa iska kam hi nahin karta,Negative,2023-03-29 00:00:00
3 oder ki thi special bola k different color hun bhir b same send kr di...aur time b sahi set nhe ho rha.apni dukan chamkar rhe bus,Negative,2022-11-04 00:00:00
aik hafta chal k band hogyi hai koi order na kry,Negative,2023-02-02 00:00:00
Bhai aise nikli hain parcel me se or na chal Rahi hain or nahi Kisi kaam ki hain useless thing seller is disappointing the customer daraz should banned these types of sellers,Negative,4 weeks ago
no use light low hai time nahi nazar ata,Negative,2023-01-29 00:00:00
Strap ki quality ache hai but display ki quality ache nie may b mjy jo delivered howe us ki tek na ho baki ki tek ho mere wali watch ka display clear nie black dots hn ,Negative,1 day ago
bhot Bura experience 3 order kare then or message py bar bar colour bhi baty thy magr pher bhi aik he colour bheja or janab itny masrof Han k message Ka replay bhi Nahi kara bekar selar,Negative,2023-04-14 00:00:00
Koi bh Order na kry khrb ha watch or seller bh cooperative nhi ha blkl bh sari tooti hui receive hui or delivery charges dal kar 400 bnadiye worst experience ever,Negative,2023-03-31 00:00:00
Aone khrab watch bejh di h time adah a rha h adi lite jal rhi h.. Had hoti h wese beimani ki b😠hazm to nhi hone yh pese khrab chez sahi dikha k bjh do shram b ksi chez ka naam h,Negative,2022-11-16 00:00:00
ghatiaaa tareen product ha 2 din be ni chali very bad experience shame on you,Negative,2022-11-24 00:00:00
Time correct nhi daiti ye wrist watch bas led hai digital toy like smjhen,Negative,2022-10-08 00:00:00
Iam Sorry to say But Jo colour meny order kia tha Wo Nhi Mila,Negative,3 weeks ago
watch achi nahe 2 din Chali phr sahe kam nahe kar rahe q😠,Negative,2023-01-16 00:00:00
farag treen item Hy clock time ajdust hi nhi ho rha,Negative,2022-12-04 00:00:00
Watch Ki battery dead hy.. Kam nai kr rhi🙄😞,Negative,2022-11-01 00:00:00
watch ka touch Kam nahi ker ta ,Negative,2023-01-21 00:00:00
baqwas bhot ghatiya ,Negative,2022-12-22 00:00:00
Product achi ha... quality bhe achi ha... lakin battery ka issues ha boht zada... mobile sa connect keya bagar bhe 13 to 14 hours ha...,Negative,1 day ago
dil toot gya hamra tareef boht suni ti watch k magar kisi kam ki ni call par ringing b ni hoti bluetoot b 10 meter tak hy bus ir yaa watch phaly sy used b hui hay daraz ny used item sand kia,Negative,4 weeks ago
this is very cheap product paysay apnay mat zaya karo koi bi bs 2 3 gantay chalI jab charger pay lagi os kay bad bs yahi a ra or kuch bi show nai ho ra tu ap sab may say ya watch na buy karo,Negative,2023-04-05 00:00:00
bilkul bakwas bad charging quality straps bhi bakwas low quality ye sab bakwas hai achy review sab jhooty fake Hain it's fake picture fake review ,Negative,2023-03-02 00:00:00
me nae parcel receive kar lia hay lakin parcel pahly sy open tha or watch bhi on nahe ho rahi hay charge bhi lga kay check kar liya hay . i request to seller to returned my watch ,Negative,2023-02-07 00:00:00
jesa soucha tha wesi bilkul ni ha inho ny pic to big screen display wali watch ki lgai ha yeh to choty display wali watch iam bot satisfied ✖️✖️,Negative,2022-12-31 00:00:00
ek dum bakwas kharab watch bhj di hai jo on he nhi ho rai uper se return bhi nhi kr rahy saler b bilkul acha nhi inse nhi khareedna es laik nhi k inse kch lain,Negative,2023-02-07 00:00:00
Speaker ki quality bohat kharab ha.. awaz itni slow aur kharab ati ha ka kuch samaj nai ata.. call par to ap samnay wali ki baat ko sun hi saktay mic bi low quality ka ha.. no sms & whatsapp notificaton q ka watch bar bar disconnect ho rahi ha,Negative,2023-01-13 00:00:00
delivery fast thi but recive hoi or chli nahi so bhaio mai ny tu return kr di,Negative,2023-01-11 00:00:00
mila he nai or deliver b ho gya,Negative,2023-01-26 00:00:00
khrb watch di mujh seller ne 😡,Negative,2023-01-05 00:00:00
very bad product jis watch ka order dia woh nahi hai i7 pro max ki bjaye series8 45mm bhej di itna ghatia product nukla hai,Negative,2023-02-24 00:00:00
"khrab watch send ki h apnay. on hi nhi ho rahi, shame on you, very disappointing. ",Negative,2023-04-19 00:00:00
sir m ny 2 order keye thy or parsal m 1nekli Hy m NY aap k delivery raider k samny parsal open keya os sy pehly os ko m NY complete payment kerdi Hy Mojy 1ki payment refund ki jai,Negative,2023-03-22 00:00:00
Baki Sahi lakin is majo feature han wo Sahi sa Kam nahi kar rah Ap Sirf formality pory kar sakta han,Negative,3 weeks ago
jasi watch order ki ti wasi ni ha ya to local watch ha,Negative,2023-03-10 00:00:00
Yar as ka battery timing kharab hai charging ka masla hai jo le ga wo pashtaiga ,Negative,2023-03-24 00:00:00
"center ka part ( dial) black hai aur straps blue hain ....main NY blue color order kia tha tu sari blue honi chy thi..,bad experience ",Negative,2023-03-26 00:00:00
Baikar watch wastage of money. Watch mai sirf time show hota. Is mai wifi ni chla sktay na is ka camera on kr sktay,Negative,2023-02-04 00:00:00
isy phle bhi order ki thi jiski payment online krdi thi pr watch nhi delivere Hoi yh reason Diya k unsuccessful delivery thi 3din hogye payment wpis nhi ai,Negative,2023-03-31 00:00:00
Mobile k sath connect hoti he nai hai fitpro app wo android phone main install he nai hota very bad experience ,Negative,2023-02-06 00:00:00
watch on hi ni ho rahi or charge bhi nhi ho rhi totally disappointed 😞,Negative,4 weeks ago
battery time nh hy mn use nh kr rah rakh di hy,Negative,2023-01-11 00:00:00
Watch ok but sensor kam nai kr raha ,Negative,2023-03-28 00:00:00
very bad watch on he nai ho rahe,Negative,2023-03-28 00:00:00
Jo item mein ne mangwaya hai wo nahi aya.ap ne kam price wali watch ⌚ bheji hai.,Negative,2023-04-03 00:00:00
yah watch Nahin hai I am sad,Negative,3 weeks ago
Bhai g es ka tu display hi on nai ho raha keya reply kro me wall clock acha ha us k liye thanks or ye watch wapis kr raha Hon ,Negative,4 days ago
This is not faire.. khrab watch bejwa deya charging he nhi ho rahe bachy ne atny exacted ho watch le but khrab .,Negative,5 days ago
bohat hi bakwas watch ha battery timing bi bakwas ha or watch ka belt bi fit nahi ho rahay ,Negative,4 weeks ago
ma ny 2 watch order ki thien 1bilkul theek ior dosri kharab thi.white wali return kr k pir sy mangwai.ab watch theek ha us ka charger kharab..pata nai ap log kharab cheez kion bhejty hain,Negative,1 week ago
yaar Isko Battery Timing Buhat Kam He 5 hours Tak Aur Speaker bhi Bekar He ,Negative,2023-04-19 00:00:00
Pheli order ki wo to thek aai phr dobara order ki to khrab dy di. Totally waste. Poor battery timing,Negative,3 weeks ago
bohat hi bakwas watches hn yeh charging hi nhi ho rhi yeh to or halki quality ki h sooo disappointed 😞,Negative,2023-04-25 00:00:00
bakwas product hy 1 ghanta battery time hy mushkil sa koi faida nae hy is product ka koi b na mangway ,Negative,2 weeks ago
Battery timing is to much short 1 hour se zada nahi chalti I'm very disappointed watch bhi use hai pehly sy sketches hain watch pe change or return it please,Negative,2023-03-19 00:00:00
mujhe parcel received hoa hai us ma watch ki jagha 2 key chane nikle gain what's this kindlly mere passe wapis kyea jaeen,Negative,3 weeks ago
Watch tou sahi hai working karti hai magar series 8 nahi hai mai ne in seller se pocha tha tou inho ne bola series 8 hai bad 😞 experience ,Negative,2023-04-05 00:00:00
hum ny watch order ki. hai ye achi nhi hai iski battrey timing nohat kam hai,Negative,2 weeks ago
Charge nhi kr rhi ek wireless charger bhi change kr k dekha he.... pehli br charge krne ki koshish ki h but charge nhi ho rhi... Bkwas product ghtya cheez he,Negative,2 weeks ago
ak to ya watch on ni ho rahi hai or charge pr he on hote hai bss charge pr Laga to on rate hai hata do to bnd ho jati hai us ko yapis kro,Negative,2 weeks ago
yeh wali watch nai mngwai jo ap ny bejhi jo order kia wo check krain ,Negative,2022-11-24 00:00:00
"Bulkul fraud kartey hain ,name sy dekh kien men and boys wali watch order ki thi lekin enho ne low quality mie female wali watch small size bhaij di ,koi b order na krien yahan sy aor main ne returned kar di aor Refund b hogaya",Negative,2022-10-07 00:00:00
watch bilkul achi nai Nikki afsos k pahla order wohi sahi nai nikla 3rd class watch,Negative,2023-04-09 00:00:00
Bilkul bekar watch hai aik den mai harab huwa sham on the seller ,Negative,2022-09-15 00:00:00
weight bht light h...order black ki ti...bhj golden di...,Negative,3 weeks ago
ma na man's wouch order Kiya tha .aur lady's wouch de hai,Negative,2022-09-17 00:00:00
Third class quality.Pack khola toh seesha alag tha chan ki pin nikli hoe thi jaha sy watch bnd krty hai.Over 1.5/5,Negative,3 days ago
"bahot hi gatya watch he ,chain ka colour aisa he jeise k khud brush k sath paint ki ho wastage of money ",Negative,3 weeks ago
jhoty fraud... Mens watch likh k ladies watch bhej di... Dail he bht chota hai ladies wala... inhy koi btye k boys watches k dail bary hoty hain..,Negative,2022-09-17 00:00:00
Ye sahi mein fazool hai Marze hai ap logon ke beshak mangwa lo lekin kae jghaon se Color ultra hoa hai or quality bhi plastic shapar hai or sare needles tote hoe mene refund karwa leya hai thanks daraz for refunding,Negative,2022-09-03 00:00:00
fazol ghri ha jo pic ma ha us ki tarah bilkul ni thi jaisa pic ma ha colour sara us ka uter tha ha 200 250 ma is sa achi ghari mil jati ha,Negative,2022-11-11 00:00:00
na clr wahi thaa or itnaa gnda meterial tha k pehnty hi hth se gir k toot gyaa..lock hi khrab tha,Negative,2023-01-26 00:00:00
sir product damage he watch tuti hui he kindly yh change kr den bilkul bhi acha experience nhi he,Negative,2022-11-17 00:00:00
Itni local quality hai hath me lete hi tooot gyi yeh aisy hi Daraz waly loot ty hai sabko ,Negative,2023-03-09 00:00:00
dial to acha tha but chain low quality ki thi is liy price zyda ha as compare to watch ,Negative,2023-04-05 00:00:00
Ksm sy intahai buri watch hyyy Is ko bnd ormy wali pin he ni hyy Or itni rough hy ,Negative,2022-09-12 00:00:00
bohat hi kharaab quality ha aik baar pahnii ha or toot gi koi bhi isko buy mat kro,Negative,4 weeks ago
Low quality ki cheezyn bhejty ho fees achi quality ki wasool kr lyty ho,Negative,2023-02-09 00:00:00
"bhai kya ch***a kaat rhy hoo, display kuch aur kia bejha kuch aur.. ??",Negative,2022-11-19 00:00:00
Jo cheez dakh k order kea tha us say bilkul different cheez ai ha,Negative,2023-03-25 00:00:00
Dhoka huwa hai mere sath picture mai koi or watch thi ,Negative,2022-10-26 00:00:00
CLR UTRa HOA tha thek bhej dyty gift krna tha,Negative,2022-09-18 00:00:00
Good watch but tooti hui hai aur touch kam nai krta,Negative,2022-11-25 00:00:00
Maine black order Kia tha ye Kun beje hy sir Aur is main koi Bluetooth ni hy aur na he is mein koi program on ho raha hy ye bilulachi ne hy farig hy ye Kazan se jo dekh tha wo ne hy ,Negative,2023-04-03 00:00:00
assalamualaikum acha sir job parcel main return karvaya tha vah parcel Mujhe dobara receive hua hai jab main parcel khola hai dubara to ya andar Se damage hui thi,Negative,2022-02-22 00:00:00
very bad water proof ke nam se a seller dok kar ta ha istemal sudha bej ta ha an se ahtiyat kare ,Negative,1 week ago
sorry to say lekin fitting bilkul b achi ni hy 1st experience hi bht bura raha😏😏😏,Negative,2023-04-18 00:00:00
Very disappointed 1000 ki ghari 2500 me de di,Negative,2022-11-19 00:00:00
Hamisha ki Tarah is martaba bhi daraz nay dhoka dia Jo gari order ki ti uski Jaga koi our 3rd class gari bhaiji hai. Mangi IP67 thi bhaiji T500 hai. Dosri martaba daraz say koi cheez mangwai hai our dono martaba dhoka dia hai. is k baad pher kabi daraz Nahi. ,Negative,2023-01-11 00:00:00
bohat achi hai. B's battery timing 30 mins Sy zaida nai hai.,Negative,2022-10-19 00:00:00
Ya bakar he watch ,Negative,3 weeks ago
Bas Thik Hai Agr Ankhon Dekhi Chiz Li Jaye Na To Me To Ye Kabi Na Lon Dazar Pe Jitni Bhi Chizen Hen Na Low Quality Main Hain Bas Benifit Ye Hai K Ghar Bethy Chiz Mil Jati Hai Kafi Shoping Kam Kar Di Hai Main Ne Online,Negative,2023-02-21 00:00:00
bari hi glat baat ha many Golden color order kia tha pr ap ny black snd kia ha ma isy wapis krna chata hoo,Negative,2022-12-22 00:00:00
meaju yeah watch kal received howe hai isme jagag per scratch hai or iska dial bi deakhne me kharab lag raha hai ase lagta unho ne yeah watch muaje free me di hai sir mane is ki payment ki hai or mera yeah first order tha or yeah worst order hai ,Negative,2021-10-14 00:00:00
Experience was very bad watch toty howy ha packing kharab thy JB open kia to mujhe refund chahaie ,Negative,3 weeks ago
Mny brown clr ma order ki thi ap logo na black ma bhaj di ha ap logo k sath hr br yhi issu hota chez ik order kro bhajty ap dosri ho kia seen ha ya is ka hal bty kiq ho skta ha ,Negative,2023-04-16 00:00:00
Boht he gatiya watch thi tut b gai ha paty jha se joined hoty hain vha se boys koi b na purchase kre kindly,Negative,2023-03-14 00:00:00
"watch ka back cover be nahi tha r,bohat late order deliver ,,howa ok ainda kabi order nahi kro ga ok. back cover k wja se ye rewiew de rha hh",Negative,2023-02-08 00:00:00
inse Koi Bhe Advance Paise De Oar Cheez Na Magwai Ye Phir Wo Parsal He Nhi le kar Ate😡😡😡,Negative,4 weeks ago
low quality. black silver oder keya tha .black golden receive hona.,Negative,2023-04-09 00:00:00
ak watch to theak thi dusari back side utari hoi thi,Negative,2023-04-09 00:00:00
watch khrab he nhi Lena on hi nhi Hoti scratch bhi he,Negative,2023-04-13 00:00:00
Jo colour order kya ta wo ni mila ,Negative,2022-12-20 00:00:00
khaarb watch this our bakwaas thi,Negative,2023-03-06 00:00:00
quality thori khrab ha,Negative,7 days ago
bht h ihi ghatyia h plz ap log na lyea main NY lyea h bhut zaida rough h or colour Jo magayea tha wo ni mila or design bhi change h so avoid..,Negative,2023-04-05 00:00:00
A.o.a suit dekhty he boht acha lga but jb open kia to neckline dekh k mayusi hui pehly r phir trauser neckline koi boht he purani hy chain ka colour khrab hy r trauser py nishan hn kaafi zyada .pics upload nhn ho rahin wrna mn zrur dekhati,Negative,2022-08-30 00:00:00
😩😢😢colour wo nhai jo meny order kiya tha,Negative,2022-10-24 00:00:00
stuff uncompleted ha suit Ka kapra Pura nhi ha or dupata bhi bht halka ha low quality pese bhi pure nhi Howe ....sath shalwar Ka kapra alg se Lena pra,Negative,2023-02-07 00:00:00
pury suit me jaga jaga sant hai. jis waja se me ny mangwaya tha wo waja to puri h nh hui. kehny k bad me seller ny wo h kiya. jb k keh rhy thy k esa nh hoga. boht afsos ki bt h.,Negative,2022-11-18 00:00:00
Order m 03 piece dekhaya gaya tha but 02 piece delivered kia but 03 piece banany k leye kapra 03 ghaz send kia magr abhi kapry ki actual pemaish nhi ki hy.,Negative,2022-11-26 00:00:00
kapra barik hai shirt k liye to guzara ho jata hai shameez waghera k Sath lekin trouser k liye bilkul b theek ni or healthy girls k hisab sy kpra b km hai lekin qeemat k hisab sy 3 piece theek hai ye satisfied,Negative,2023-03-17 00:00:00
intihai patla kpra hy r koi cotton nh hy ye masoori kpry ka jxa hy ye kpra Rashmi hy r pehny k qabil Zara b nh hy,Negative,2022-11-24 00:00:00
Low price lekin quality bht achi hai we are satisfied jesa pic me dikhya gya hai same wese hi hai,Negative,2023-01-27 00:00:00
Bakwas ha ghatyia kism ki quality ha likha 3 PC ha or bheja 2 total waste of money mera 900 rupe zaiya ho ge hain 😡😡😡😡😡😡😡😡😡😡,Negative,2022-12-03 00:00:00
dikhaty kuch or hai or laty kuch or hai choty bacho ka suit b nh banta in sy or kapra b bht halka hai jesa kaghaz ka ho bht mahyoos krdiya in logo ne mujhe or ap log bachy in logo se plz,Negative,2022-11-15 00:00:00
Ager khud market say ja k lien tu aap ko 200:300 i think sasta mily ga but ghar bhet k aur petrol ka karcha nikala jaye tu phir almost teak hai. Average hai es price mae asal wash k bhad pata chalk ga,Negative,2022-09-01 00:00:00
ye bht hi ghatya kpra ha likha silk hua tha or kpra atal wla hy bht hi bakwas hmhe paisy wapis kren daraz app nhi hy sahi dekhaty kuch or hen huta kuch or hy,Negative,2022-09-22 00:00:00
Kapra bilkul b acha nahi he i am very sad meri birthday pr meny pen.na tha ab nahi pehan skti...,Negative,2023-02-19 00:00:00
really very disappointed. kapra bht patla hay ye kathan silk lag hi ni raha.,Negative,2023-03-23 00:00:00
suit boht pyara he but suit pice 3 mitar ka he mera nhi bna i am sad😭😭😭😭,Negative,2022-12-12 00:00:00
itna fazol kapra hai or kapra b km hai mere size ka ni bn sakta.... 😥,Negative,2022-11-02 00:00:00
Suit hi kharab mila...or only silk suit h...phata hova sara,Negative,2022-10-16 00:00:00
kapra bilkul tissue hy...,Negative,2022-12-05 00:00:00
bohat bura stuff is acha to apny pass Rakh lety na daty hamain itna Ganda suit pic ma tha wasa bilkul nhi hy 🤬🤬,Negative,2023-04-15 00:00:00
very short suit pice yeh bacho k size ka hai.. or serdiyo k season ka hai,Negative,2023-04-18 00:00:00
suit m fault h bht ye ap logo ne suit sahi nhi bhja h,Negative,2023-04-17 00:00:00
color different ha,Negative,1 week ago
kapra Kam ha bhai,Negative,2023-04-04 00:00:00
farig item ha size itna chorta ha shart ka or traozer ka ka ik 12 sal ka bacha ka b na bny sahi main passo ka zia ha or koch b nhi,Negative,1 day ago
Bht e bura kpra he... Kpra thkk bheja kree. Paise beshk upp kr le.. 😡😡😡😡 Saree paise zaya ho gy mere. Phla r last odr.. Dubara ni mngwanna. Shame .,Negative,2023-04-19 00:00:00
Bht hi gnda kapra tha 1st experience bht bht bht bur raha he me to men suit mngwane wala tha ab bilkul bhe nai mngwao ga 😔😔😔😔,Negative,2023-04-13 00:00:00
brother Kisi Kam Ka kapra ni reshmi kapra hy or sath main net Ka dupta hy or is Ka kapra itna Kam hy jaisy 8 sy 10 sal ki bachi Ka ho JB ky description main print dupta Likha howa hy mainy lown Ka order Kiya tha yeh to Kuch or hi kapra hy Rashmi sa ab mujhy batain main es Ka Kiya kron 2 order kiye thy 2 ky 2 hi ik jaisy jaisy hai cloth mainy first time order kiye thy or buht hi baad experience Raha ab mujhy bata dain main enka Kiya kron?,Negative,2023-04-12 00:00:00
ya quality bilkol b axhi ni ha itna low quality k sot ha or price boht zada ha moja ya pasnd NAI aya Jo hm na mngya tha wo ni ha,Negative,2023-03-28 00:00:00
ghtya tareen kpre sare dhagay 1 dfa pehnnay me hi nikl rhe hain. is me shamees b lgti hai jo seller nai btata. not recommended,Negative,2022-04-13 00:00:00
I received this jacquard and dupata border khrab hy suit Ka or na hi bazo Ka kapra add hy qameez me I'm not satisfy on this saller product. one more thing koi b healthy lady na ly suit ko because suit Ka kapra Kam hy,Negative,2022-07-30 00:00:00
disappointed daraz dress tw thk aya ha but material me mirror b utra hua r dusra tussle b toota hua hai😟😟,Negative,2022-03-25 00:00:00
very poor quality of suite not match the we seen in the picture and display Jo dikhaya gaya hy us k bilkul ult hy kapra bilkul kisi kam ka nhe hy,Negative,2022-02-19 00:00:00
Quality normal hai bareek zayda hai stuff,Negative,2021-12-18 00:00:00
tasls k stones pury nhi hain or chain me bh nhi... staff hai cotton lekin i think summers me use nhi ho skta...,Negative,2022-06-10 00:00:00
packing Achi thi lekin kapra koi khas ni,Negative,2023-04-01 00:00:00
Look ma Acha ha But quality achi nahi ha,Negative,2023-02-22 00:00:00
suit buhat acha ha but seller buhat btamiz ha bat karnaki tamiz nhi ha agar order nhi kya hota to ma kabhi bhi nhi lati,Negative,2022-03-19 00:00:00
A.O.A..Ye suit pic mai or caption mai to cotton paper thi but jb recieve hoi to rashmi suit nikla mujay ye dekh kr buhat dukh hoa hai is liye not good service,Negative,3 weeks ago
bilkul baikar hai add mia papper cotton kaha that jab he mangaya tha laikin yeh tou raw silk stuff hai,Negative,2022-12-12 00:00:00
Bohat hi farig suit tha jo dikhaya wohi recieve huwa lekin itni gandi quality k 1 dafa b pehannay k like nhi tha,Negative,2022-08-05 00:00:00
Ha to same dress lakin kapra bhot bura ha ap ny edr caton ka likha hova ha or baja dusra ha mujy to bilkul b psand ni aya,Negative,2022-09-13 00:00:00
"such a third class and gthya stuff,, mne ksi ki gift k liy mngwaya,,plz in sy na buy kren,, mne b reviews dkh k mngwaya tha,, waste of money",Negative,2022-08-17 00:00:00
i m not satisfied.stuff bohat bareek hay. is k sath lining lagani pary gi .suti nahin hay. mix stff hay. garmi main nahi pahna jay ga.,Negative,2022-05-29 00:00:00
ya suit wasa ni th jasa hm na order Kia th. fabric be tkh ni. daraz pa ab bht fake products ati ha. is lia daraz sa kuch b order krna ko dil ni krta. ma second time calmness ke request dal raha. Mari pali request ku cancel ke gye ha.,Negative,2022-04-18 00:00:00
Hamny first time Shooping ki h daraz se Kpra bohat hi thin he....banarsi bh kam ki nhi...Cotton bhi blkl km ka nhi....Ab mngwany s bh dar lgta h...😢,Negative,2022-03-19 00:00:00
i give 2 star.. nrml sa kapra h shine b koi khas ni h pic mi doppaty ka stuff kuch or h or real mi kuch or i m really disappointed.,Negative,2022-02-22 00:00:00
1st wash p hi color utr gya sath jo accessories thi unka colour already hi khrb tha,Negative,2022-07-23 00:00:00
"dont buy, intehai bakwas suit h . frud h khula. 2 number cheez h rate ziada h",Negative,2022-08-20 00:00:00
kapry ka stuff acha nhi lga esley return kr dia.this fabric is not cotton,Negative,2023-03-23 00:00:00
bilkul bekaar sirf picture mn achy lgty hn baqi bilkul bekaar hain,Negative,2023-04-17 00:00:00
very bad product na tu stuff acha ha ur na he look ma acha ha,Negative,2023-04-04 00:00:00
Asalam walikum ye sout itna halka kapara hai low quality ka hai.,Negative,2022-03-18 00:00:00
Bad experience Idhr poster py Kuch aur hai Bhja Kuch aur hai,Negative,2022-11-23 00:00:00
paisa waste huay jaisa pic ma h bilkul nhi tha,Negative,2022-03-24 00:00:00
Dekh Kar order na Karna Quality achi nehi hai,Negative,2022-09-02 00:00:00
bilkul b acha nai tha bht bakwas suit nekla😠,Negative,2023-02-05 00:00:00
bekar kapra hai is se acha mehnga lain Lekin acha lain wali baat hai sasty k chakkar Mai ye na lain silai Mai kapra shrink horha hai or ajeeb fabric hai garmi Mai nahi chal skta q k ye sweating absorb nahi krta but sardi Mai chal skta hai or XL Large walon k Liye bilkul suitable nahi hai ..,Negative,2 weeks ago
Ham NY 2 suit mangwaye ha bohat hi bura stuff ha Jo dekhny ma ha waisa ni ha idhar to inho NY lawn likha hova ha lakn yeah lawn ni ha I am very disappointed to daraz 😢koi bi na lai paisy zaya krny wali bat ha,Negative,2023-04-14 00:00:00
bakwas tareen kapra ghatya fazool kameez ka color same ha shalwar k rid bheja,Negative,1 day ago
